f1,f2,close,near-close+,close-mid+,mid+,open-mid+,back,central-or-back,rounded,vowel
410.959686279,2283.25512695,0,1,1,1,1,0,0,0,ih
411.412994385,2281.37426758,0,1,1,1,1,0,0,0,ih
411.635406494,2389.97924805,0,1,1,1,1,0,0,0,ih
412.294036865,1500.5402832,0,1,1,1,1,0,0,0,ih
412.43548584,2140.84399414,0,1,1,1,1,0,0,0,ih
412.495452881,2281.1394043,0,1,1,1,1,0,0,0,ih
413.36038208,2224.90307617,0,1,1,1,1,0,0,0,ih
413.428863525,2076.28369141,0,1,1,1,1,0,0,0,ih
413.561737061,2404.54833984,0,1,1,1,1,0,0,0,ih
414.143035889,2374.27587891,0,1,1,1,1,0,0,0,ih
414.213592529,2688.47094727,0,1,1,1,1,0,0,0,ih
414.717559814,2369.63452148,0,1,1,1,1,0,0,0,ih
415.987884521,2453.68847656,0,1,1,1,1,0,0,0,ih
416.674468994,2489.9855957,0,1,1,1,1,0,0,0,ih
416.722900391,2276.04248047,0,1,1,1,1,0,0,0,ih
417.398529053,2351.09082031,0,1,1,1,1,0,0,0,ih
417.547393799,2289.48657227,0,1,1,1,1,0,0,0,ih
417.730499268,2329.52246094,0,1,1,1,1,0,0,0,ih
417.747772217,2173.41162109,0,1,1,1,1,0,0,0,ih
417.760284424,2281.22827148,0,1,1,1,1,0,0,0,ih
418.136199951,2201.98706055,0,1,1,1,1,0,0,0,ih
418.380767822,2401.39306641,0,1,1,1,1,0,0,0,ih
418.421905518,2302.75610352,0,1,1,1,1,0,0,0,ih
418.713928223,2267.12011719,0,1,1,1,1,0,0,0,ih
419.149078369,2054.8515625,0,1,1,1,1,0,0,0,ih
419.65612793,2394.60449219,0,1,1,1,1,0,0,0,ih
419.975524902,2275.1171875,0,1,1,1,1,0,0,0,ih
420.167388916,2316.1315918,0,1,1,1,1,0,0,0,ih
420.53427124,2190.265625,0,1,1,1,1,0,0,0,ih
420.923065186,2314.17529297,0,1,1,1,1,0,0,0,ih
420.942474365,2337.63696289,0,1,1,1,1,0,0,0,ih
420.9871521,2173.40917969,0,1,1,1,1,0,0,0,ih
421.230773926,2251.39233398,0,1,1,1,1,0,0,0,ih
421.311157227,2157.35424805,0,1,1,1,1,0,0,0,ih
421.748077393,2325.06835938,0,1,1,1,1,0,0,0,ih
422.016571045,2400.45825195,0,1,1,1,1,0,0,0,ih
422.244995117,2281.62573242,0,1,1,1,1,0,0,0,ih
422.584899902,2369.91577148,0,1,1,1,1,0,0,0,ih
422.868591309,2173.97998047,0,1,1,1,1,0,0,0,ih
423.199279785,2429.70141602,0,1,1,1,1,0,0,0,ih
423.224609375,2195.74047852,0,1,1,1,1,0,0,0,ih
423.639678955,2304.91650391,0,1,1,1,1,0,0,0,ih
423.641937256,2119.26269531,0,1,1,1,1,0,0,0,ih
424.10055542,1933.15283203,0,1,1,1,1,0,0,0,ih
424.611694336,2347.69873047,0,1,1,1,1,0,0,0,ih
425.217895508,2291.64477539,0,1,1,1,1,0,0,0,ih
425.742797852,2231.59130859,0,1,1,1,1,0,0,0,ih
426.108062744,2175.11303711,0,1,1,1,1,0,0,0,ih
426.415222168,2350.53417969,0,1,1,1,1,0,0,0,ih
426.442047119,2101.65185547,0,1,1,1,1,0,0,0,ih
427.113952637,2162.2409668,0,1,1,1,1,0,0,0,ih
427.125335693,2173.85571289,0,1,1,1,1,0,0,0,ih
427.270507812,2156.85839844,0,1,1,1,1,0,0,0,ih
427.282165527,2409.53344727,0,1,1,1,1,0,0,0,ih
428.00692749,2420.12817383,0,1,1,1,1,0,0,0,ih
428.768035889,2136.22851562,0,1,1,1,1,0,0,0,ih
429.051544189,2202.83154297,0,1,1,1,1,0,0,0,ih
429.517700195,2205.5390625,0,1,1,1,1,0,0,0,ih
430.138153076,2310.72119141,0,1,1,1,1,0,0,0,ih
430.513305664,2317.57885742,0,1,1,1,1,0,0,0,ih
430.604156494,2343.21655273,0,1,1,1,1,0,0,0,ih
430.891693115,2265.23632812,0,1,1,1,1,0,0,0,ih
431.133239746,2321.07519531,0,1,1,1,1,0,0,0,ih
431.317657471,2073.96020508,0,1,1,1,1,0,0,0,ih
431.326782227,2418.94140625,0,1,1,1,1,0,0,0,ih
431.5284729,2310.37768555,0,1,1,1,1,0,0,0,ih
432.091125488,2271.94775391,0,1,1,1,1,0,0,0,ih
432.149993896,2231.88964844,0,1,1,1,1,0,0,0,ih
433.114929199,2204.8737793,0,1,1,1,1,0,0,0,ih
433.327697754,2344.27929688,0,1,1,1,1,0,0,0,ih
433.49331665,2309.79272461,0,1,1,1,1,0,0,0,ih
433.626464844,2168.38061523,0,1,1,1,1,0,0,0,ih
433.805389404,2315.75585938,0,1,1,1,1,0,0,0,ih
433.856719971,2336.83081055,0,1,1,1,1,0,0,0,ih
433.862518311,2195.24487305,0,1,1,1,1,0,0,0,ih
434.527587891,2190.93212891,0,1,1,1,1,0,0,0,ih
434.824188232,2440.96557617,0,1,1,1,1,0,0,0,ih
434.88494873,2076.08325195,0,1,1,1,1,0,0,0,ih
435.235076904,2294.39575195,0,1,1,1,1,0,0,0,ih
435.597015381,2124.60742188,0,1,1,1,1,0,0,0,ih
436.532775879,2336.45385742,0,1,1,1,1,0,0,0,ih
436.798187256,2395.0090332,0,1,1,1,1,0,0,0,ih
437.219085693,2224.25952148,0,1,1,1,1,0,0,0,ih
437.583892822,2250.58911133,0,1,1,1,1,0,0,0,ih
437.692565918,2273.3425293,0,1,1,1,1,0,0,0,ih
437.719451904,2242.01196289,0,1,1,1,1,0,0,0,ih
438.04119873,2276.60327148,0,1,1,1,1,0,0,0,ih
438.368499756,2241.93457031,0,1,1,1,1,0,0,0,ih
438.407196045,2336.5324707,0,1,1,1,1,0,0,0,ih
438.769500732,2111.72143555,0,1,1,1,1,0,0,0,ih
440.081878662,2230.32299805,0,1,1,1,1,0,0,0,ih
440.616271973,2074.48632812,0,1,1,1,1,0,0,0,ih
440.884094238,2426.3972168,0,1,1,1,1,0,0,0,ih
441.131591797,2171.33374023,0,1,1,1,1,0,0,0,ih
441.357543945,2287.92114258,0,1,1,1,1,0,0,0,ih
442.057983398,2303.99951172,0,1,1,1,1,0,0,0,ih
442.254486084,2095.74169922,0,1,1,1,1,0,0,0,ih
442.464019775,2281.17553711,0,1,1,1,1,0,0,0,ih
442.507354736,2361.03515625,0,1,1,1,1,0,0,0,ih
443.282775879,2289.34741211,0,1,1,1,1,0,0,0,ih
443.546386719,2323.45214844,0,1,1,1,1,0,0,0,ih
443.815795898,2418.44702148,0,1,1,1,1,0,0,0,ih
443.886566162,2109.97509766,0,1,1,1,1,0,0,0,ih
443.981536865,2281.67626953,0,1,1,1,1,0,0,0,ih
444.469787598,2252.75317383,0,1,1,1,1,0,0,0,ih
444.517608643,2382.92871094,0,1,1,1,1,0,0,0,ih
444.996795654,2292.55297852,0,1,1,1,1,0,0,0,ih
445.044769287,2324.04418945,0,1,1,1,1,0,0,0,ih
446.110534668,2272.72631836,0,1,1,1,1,0,0,0,ih
446.732940674,2200.03271484,0,1,1,1,1,0,0,0,ih
447.076202393,2259.81469727,0,1,1,1,1,0,0,0,ih
447.080413818,2096.4375,0,1,1,1,1,0,0,0,ih
447.200622559,2343.91723633,0,1,1,1,1,0,0,0,ih
447.21685791,2325.35302734,0,1,1,1,1,0,0,0,ih
447.77520752,2291.59960938,0,1,1,1,1,0,0,0,ih
448.540863037,2357.74487305,0,1,1,1,1,0,0,0,ih
449.481689453,2298.37670898,0,1,1,1,1,0,0,0,ih
450.142669678,2374.76831055,0,1,1,1,1,0,0,0,ih
450.761444092,2067.06518555,0,1,1,1,1,0,0,0,ih
450.85345459,2098.33911133,0,1,1,1,1,0,0,0,ih
450.975952148,2181.37451172,0,1,1,1,1,0,0,0,ih
451.500244141,2315.59741211,0,1,1,1,1,0,0,0,ih
452.140869141,2303.96972656,0,1,1,1,1,0,0,0,ih
452.959503174,2320.609375,0,1,1,1,1,0,0,0,ih
453.428161621,2387.6081543,0,1,1,1,1,0,0,0,ih
454.871398926,2269.13110352,0,1,1,1,1,0,0,0,ih
455.032073975,2321.31567383,0,1,1,1,1,0,0,0,ih
456.885467529,2047.06921387,0,1,1,1,1,0,0,0,ih
456.984985352,2150.86132812,0,1,1,1,1,0,0,0,ih
457.460449219,2242.83056641,0,1,1,1,1,0,0,0,ih
457.676696777,2203.89160156,0,1,1,1,1,0,0,0,ih
457.837524414,2335.07104492,0,1,1,1,1,0,0,0,ih
460.368591309,2154.73583984,0,1,1,1,1,0,0,0,ih
460.540740967,2107.80053711,0,1,1,1,1,0,0,0,ih
460.819580078,2179.47607422,0,1,1,1,1,0,0,0,ih
462.141235352,2191.87158203,0,1,1,1,1,0,0,0,ih
465.176696777,2281.38623047,0,1,1,1,1,0,0,0,ih
465.660705566,2058.22314453,0,1,1,1,1,0,0,0,ih
465.892456055,2396.43505859,0,1,1,1,1,0,0,0,ih
465.901580811,2163.46362305,0,1,1,1,1,0,0,0,ih
466.060272217,2183.95849609,0,1,1,1,1,0,0,0,ih
468.454956055,2259.90869141,0,1,1,1,1,0,0,0,ih
470.272247314,2146.61547852,0,1,1,1,1,0,0,0,ih
472.167938232,2400.54858398,0,1,1,1,1,0,0,0,ih
474.583831787,2308.30859375,0,1,1,1,1,0,0,0,ih
474.620361328,1962.05480957,0,1,1,1,1,0,0,0,ih
474.633361816,2052.91430664,0,1,1,1,1,0,0,0,ih
475.779571533,2253.3190918,0,1,1,1,1,0,0,0,ih
476.716705322,2211.43432617,0,1,1,1,1,0,0,0,ih
478.787658691,2106.68725586,0,1,1,1,1,0,0,0,ih
478.858825684,2179.72119141,0,1,1,1,1,0,0,0,ih
479.685699463,2263.21362305,0,1,1,1,1,0,0,0,ih
479.881591797,2275.15136719,0,1,1,1,1,0,0,0,ih
480.220306396,2212.47436523,0,1,1,1,1,0,0,0,ih
481.145355225,2076.89013672,0,1,1,1,1,0,0,0,ih
482.715026855,2251.91577148,0,1,1,1,1,0,0,0,ih
483.075164795,2234.265625,0,1,1,1,1,0,0,0,ih
483.322753906,2146.32495117,0,1,1,1,1,0,0,0,ih
483.394775391,2210.08374023,0,1,1,1,1,0,0,0,ih
484.884094238,2216.85253906,0,1,1,1,1,0,0,0,ih
485.302337646,2322.36083984,0,1,1,1,1,0,0,0,ih
485.33215332,2026.8157959,0,1,1,1,1,0,0,0,ih
488.001953125,2121.73632812,0,1,1,1,1,0,0,0,ih
489.311309814,2271.74682617,0,1,1,1,1,0,0,0,ih
492.24130249,2254.80249023,0,1,1,1,1,0,0,0,ih
492.655975342,2272.58154297,0,1,1,1,1,0,0,0,ih
493.576873779,2249.61010742,0,1,1,1,1,0,0,0,ih
495.073760986,2223.89770508,0,1,1,1,1,0,0,0,ih
498.881469727,2148.25756836,0,1,1,1,1,0,0,0,ih
500.0,1500.0,0,1,1,1,1,0,0,0,ih
506.301605225,2063.60913086,0,1,1,1,1,0,0,0,ih
177.131774902,2638.53637695,1,1,1,1,1,0,0,0,iy
186.370574951,2698.56445312,1,1,1,1,1,0,0,0,iy
191.267120361,2584.59863281,1,1,1,1,1,0,0,0,iy
195.111907959,2633.43139648,1,1,1,1,1,0,0,0,iy
201.933288574,2720.45776367,1,1,1,1,1,0,0,0,iy
203.163574219,2666.9621582,1,1,1,1,1,0,0,0,iy
203.252059937,2601.93432617,1,1,1,1,1,0,0,0,iy
204.008178711,2663.24047852,1,1,1,1,1,0,0,0,iy
205.825866699,2669.04272461,1,1,1,1,1,0,0,0,iy
206.67074585,2620.77392578,1,1,1,1,1,0,0,0,iy
208.448532104,2645.14672852,1,1,1,1,1,0,0,0,iy
209.370773315,2810.48779297,1,1,1,1,1,0,0,0,iy
210.36151123,2225.78051758,1,1,1,1,1,0,0,0,iy
216.347839355,2099.29394531,1,1,1,1,1,0,0,0,iy
216.619308472,2568.91943359,1,1,1,1,1,0,0,0,iy
222.32635498,2172.79101562,1,1,1,1,1,0,0,0,iy
233.211639404,1700.75561523,1,1,1,1,1,0,0,0,iy
235.258605957,2650.31640625,1,1,1,1,1,0,0,0,iy
235.879348755,2645.95166016,1,1,1,1,1,0,0,0,iy
239.354385376,2482.86791992,1,1,1,1,1,0,0,0,iy
240.570236206,1099.5546875,1,1,1,1,1,0,0,0,iy
242.877914429,2552.72119141,1,1,1,1,1,0,0,0,iy
244.311065674,1972.12683105,1,1,1,1,1,0,0,0,iy
245.012451172,2541.50292969,1,1,1,1,1,0,0,0,iy
245.350250244,2412.33984375,1,1,1,1,1,0,0,0,iy
245.859191895,1781.28613281,1,1,1,1,1,0,0,0,iy
246.390899658,2343.37207031,1,1,1,1,1,0,0,0,iy
247.497665405,2685.50219727,1,1,1,1,1,0,0,0,iy
248.528961182,2659.16870117,1,1,1,1,1,0,0,0,iy
249.198532104,2543.4387207,1,1,1,1,1,0,0,0,iy
250.231277466,2312.9831543,1,1,1,1,1,0,0,0,iy
250.38734436,1827.32995605,1,1,1,1,1,0,0,0,iy
250.968017578,1990.49890137,1,1,1,1,1,0,0,0,iy
251.297424316,2552.21386719,1,1,1,1,1,0,0,0,iy
253.034713745,2368.96118164,1,1,1,1,1,0,0,0,iy
258.149383545,1912.21313477,1,1,1,1,1,0,0,0,iy
267.678985596,2507.62036133,1,1,1,1,1,0,0,0,iy
275.160675049,2760.06054688,1,1,1,1,1,0,0,0,iy
275.808624268,2289.56860352,1,1,1,1,1,0,0,0,iy
276.604675293,2659.59326172,1,1,1,1,1,0,0,0,iy
277.702789307,2017.54882812,1,1,1,1,1,0,0,0,iy
278.180267334,2331.66455078,1,1,1,1,1,0,0,0,iy
280.432281494,2628.54150391,1,1,1,1,1,0,0,0,iy
280.902008057,2537.83007812,1,1,1,1,1,0,0,0,iy
285.263061523,2183.66552734,1,1,1,1,1,0,0,0,iy
287.107788086,2653.60229492,1,1,1,1,1,0,0,0,iy
291.77243042,1141.91564941,1,1,1,1,1,0,0,0,iy
295.120666504,2549.99121094,1,1,1,1,1,0,0,0,iy
295.594360352,2590.11523438,1,1,1,1,1,0,0,0,iy
295.701599121,2001.43493652,1,1,1,1,1,0,0,0,iy
297.102081299,2119.93994141,1,1,1,1,1,0,0,0,iy
297.813018799,2591.33203125,1,1,1,1,1,0,0,0,iy
298.439758301,2388.71557617,1,1,1,1,1,0,0,0,iy
300.323638916,2019.66650391,1,1,1,1,1,0,0,0,iy
303.72756958,2324.94897461,1,1,1,1,1,0,0,0,iy
303.825500488,2153.47875977,1,1,1,1,1,0,0,0,iy
304.367462158,2366.32006836,1,1,1,1,1,0,0,0,iy
304.87097168,2377.12646484,1,1,1,1,1,0,0,0,iy
308.295013428,2019.22802734,1,1,1,1,1,0,0,0,iy
310.375671387,2598.81958008,1,1,1,1,1,0,0,0,iy
310.557495117,1657.37341309,1,1,1,1,1,0,0,0,iy
317.121429443,2192.01879883,1,1,1,1,1,0,0,0,iy
318.321105957,2602.50488281,1,1,1,1,1,0,0,0,iy
320.470123291,2304.17822266,1,1,1,1,1,0,0,0,iy
321.107330322,2129.14233398,1,1,1,1,1,0,0,0,iy
322.258758545,2696.734375,1,1,1,1,1,0,0,0,iy
329.021240234,2410.19604492,1,1,1,1,1,0,0,0,iy
329.056762695,1123.81140137,1,1,1,1,1,0,0,0,iy
329.336181641,2583.16259766,1,1,1,1,1,0,0,0,iy
332.06652832,2611.15551758,1,1,1,1,1,0,0,0,iy
335.638671875,1995.07470703,1,1,1,1,1,0,0,0,iy
340.629974365,2614.94384766,1,1,1,1,1,0,0,0,iy
345.905975342,2625.90185547,1,1,1,1,1,0,0,0,iy
346.739318848,2416.70117188,1,1,1,1,1,0,0,0,iy
350.506713867,2277.03344727,1,1,1,1,1,0,0,0,iy
350.803833008,2328.34179688,1,1,1,1,1,0,0,0,iy
351.798675537,2260.39526367,1,1,1,1,1,0,0,0,iy
352.914306641,2536.7097168,1,1,1,1,1,0,0,0,iy
353.884979248,2169.69262695,1,1,1,1,1,0,0,0,iy
354.051696777,2603.11376953,1,1,1,1,1,0,0,0,iy
354.848449707,2358.11206055,1,1,1,1,1,0,0,0,iy
355.826934814,1705.25366211,1,1,1,1,1,0,0,0,iy
355.974609375,2696.67700195,1,1,1,1,1,0,0,0,iy
357.574676514,2214.44287109,1,1,1,1,1,0,0,0,iy
357.789703369,2695.62866211,1,1,1,1,1,0,0,0,iy
358.054351807,2486.96264648,1,1,1,1,1,0,0,0,iy
358.055786133,2607.02539062,1,1,1,1,1,0,0,0,iy
359.000457764,2632.875,1,1,1,1,1,0,0,0,iy
359.037139893,2519.86499023,1,1,1,1,1,0,0,0,iy
359.061553955,2518.54931641,1,1,1,1,1,0,0,0,iy
359.254058838,2438.88891602,1,1,1,1,1,0,0,0,iy
360.281066895,2376.35986328,1,1,1,1,1,0,0,0,iy
360.655944824,2351.31225586,1,1,1,1,1,0,0,0,iy
361.144989014,2620.03051758,1,1,1,1,1,0,0,0,iy
361.157623291,2541.73583984,1,1,1,1,1,0,0,0,iy
361.436920166,2460.21313477,1,1,1,1,1,0,0,0,iy
362.202758789,1560.57348633,1,1,1,1,1,0,0,0,iy
362.204711914,2724.52392578,1,1,1,1,1,0,0,0,iy
363.37677002,2490.01464844,1,1,1,1,1,0,0,0,iy
363.660186768,2003.8885498,1,1,1,1,1,0,0,0,iy
365.820800781,2642.93920898,1,1,1,1,1,0,0,0,iy
366.061309814,2301.28564453,1,1,1,1,1,0,0,0,iy
366.15057373,2537.1003418,1,1,1,1,1,0,0,0,iy
366.950317383,2232.36010742,1,1,1,1,1,0,0,0,iy
368.222900391,2414.53442383,1,1,1,1,1,0,0,0,iy
368.479827881,2632.07617188,1,1,1,1,1,0,0,0,iy
368.551147461,2565.0390625,1,1,1,1,1,0,0,0,iy
369.876708984,2592.5480957,1,1,1,1,1,0,0,0,iy
370.363098145,1304.57373047,1,1,1,1,1,0,0,0,iy
370.618774414,2339.46533203,1,1,1,1,1,0,0,0,iy
371.480285645,2453.44799805,1,1,1,1,1,0,0,0,iy
371.898742676,2546.5234375,1,1,1,1,1,0,0,0,iy
372.434051514,2637.04516602,1,1,1,1,1,0,0,0,iy
376.074249268,2365.10620117,1,1,1,1,1,0,0,0,iy
376.507415771,2599.04589844,1,1,1,1,1,0,0,0,iy
377.537231445,2399.16088867,1,1,1,1,1,0,0,0,iy
378.548522949,2252.703125,1,1,1,1,1,0,0,0,iy
379.707519531,2584.83129883,1,1,1,1,1,0,0,0,iy
381.27243042,2367.24951172,1,1,1,1,1,0,0,0,iy
383.369415283,2590.42480469,1,1,1,1,1,0,0,0,iy
384.495758057,2032.81811523,1,1,1,1,1,0,0,0,iy
384.834381104,2146.15917969,1,1,1,1,1,0,0,0,iy
384.90914917,2267.11206055,1,1,1,1,1,0,0,0,iy
386.200286865,2291.99853516,1,1,1,1,1,0,0,0,iy
386.964569092,2405.40283203,1,1,1,1,1,0,0,0,iy
386.987304688,1563.52429199,1,1,1,1,1,0,0,0,iy
387.125061035,2546.48095703,1,1,1,1,1,0,0,0,iy
387.83114624,2407.80249023,1,1,1,1,1,0,0,0,iy
389.938934326,2355.16796875,1,1,1,1,1,0,0,0,iy
390.047637939,2328.86206055,1,1,1,1,1,0,0,0,iy
391.634979248,2328.3190918,1,1,1,1,1,0,0,0,iy
392.536651611,2363.04614258,1,1,1,1,1,0,0,0,iy
393.230316162,2322.32666016,1,1,1,1,1,0,0,0,iy
393.537689209,2346.24829102,1,1,1,1,1,0,0,0,iy
395.425262451,2274.59716797,1,1,1,1,1,0,0,0,iy
395.502716064,2292.98803711,1,1,1,1,1,0,0,0,iy
395.535400391,2183.57348633,1,1,1,1,1,0,0,0,iy
395.933197021,2011.22814941,1,1,1,1,1,0,0,0,iy
397.026885986,2576.38232422,1,1,1,1,1,0,0,0,iy
397.182098389,2630.71459961,1,1,1,1,1,0,0,0,iy
397.400939941,2462.41137695,1,1,1,1,1,0,0,0,iy
397.84197998,1902.45336914,1,1,1,1,1,0,0,0,iy
398.504608154,2397.85546875,1,1,1,1,1,0,0,0,iy
398.848297119,2406.5480957,1,1,1,1,1,0,0,0,iy
400.690704346,2360.97729492,1,1,1,1,1,0,0,0,iy
401.161346436,2537.32568359,1,1,1,1,1,0,0,0,iy
401.26550293,1988.68676758,1,1,1,1,1,0,0,0,iy
401.442962646,1766.98974609,1,1,1,1,1,0,0,0,iy
401.934814453,2200.71948242,1,1,1,1,1,0,0,0,iy
402.195098877,2141.20043945,1,1,1,1,1,0,0,0,iy
402.198974609,2610.7277832,1,1,1,1,1,0,0,0,iy
402.313903809,1799.34643555,1,1,1,1,1,0,0,0,iy
402.37890625,2551.52148438,1,1,1,1,1,0,0,0,iy
402.520751953,1958.10949707,1,1,1,1,1,0,0,0,iy
403.138671875,2419.49291992,1,1,1,1,1,0,0,0,iy
403.154693604,2008.01208496,1,1,1,1,1,0,0,0,iy
403.376342773,2435.90844727,1,1,1,1,1,0,0,0,iy
403.441955566,2467.04516602,1,1,1,1,1,0,0,0,iy
403.733032227,1896.71081543,1,1,1,1,1,0,0,0,iy
405.805114746,2266.6472168,1,1,1,1,1,0,0,0,iy
405.941741943,2250.30175781,1,1,1,1,1,0,0,0,iy
406.263824463,2212.07275391,1,1,1,1,1,0,0,0,iy
406.3855896,2281.71411133,1,1,1,1,1,0,0,0,iy
406.516571045,2407.12109375,1,1,1,1,1,0,0,0,iy
406.612548828,2589.85986328,1,1,1,1,1,0,0,0,iy
406.639770508,2046.53137207,1,1,1,1,1,0,0,0,iy
406.797698975,2321.44897461,1,1,1,1,1,0,0,0,iy
406.813446045,2389.43457031,1,1,1,1,1,0,0,0,iy
406.849365234,2083.0559082,1,1,1,1,1,0,0,0,iy
407.175720215,2017.98425293,1,1,1,1,1,0,0,0,iy
407.216918945,2423.22680664,1,1,1,1,1,0,0,0,iy
407.347290039,2377.46069336,1,1,1,1,1,0,0,0,iy
407.380096436,2407.40039062,1,1,1,1,1,0,0,0,iy
407.445159912,2011.57556152,1,1,1,1,1,0,0,0,iy
407.475585938,2458.671875,1,1,1,1,1,0,0,0,iy
407.660522461,1780.41845703,1,1,1,1,1,0,0,0,iy
407.663787842,2260.33764648,1,1,1,1,1,0,0,0,iy
407.8046875,2163.20458984,1,1,1,1,1,0,0,0,iy
408.268341064,2606.59301758,1,1,1,1,1,0,0,0,iy
408.344970703,1965.16845703,1,1,1,1,1,0,0,0,iy
408.6875,2267.21557617,1,1,1,1,1,0,0,0,iy
409.352966309,1969.58483887,1,1,1,1,1,0,0,0,iy
409.371551514,1984.2767334,1,1,1,1,1,0,0,0,iy
409.570129395,2048.61206055,1,1,1,1,1,0,0,0,iy
409.657165527,2457.625,1,1,1,1,1,0,0,0,iy
409.780395508,1896.86120605,1,1,1,1,1,0,0,0,iy
409.870605469,1635.88232422,1,1,1,1,1,0,0,0,iy
409.923950195,2016.15905762,1,1,1,1,1,0,0,0,iy
410.61428833,1793.72045898,1,1,1,1,1,0,0,0,iy
410.623748779,1852.5592041,1,1,1,1,1,0,0,0,iy
410.828887939,1925.84985352,1,1,1,1,1,0,0,0,iy
411.017974854,1773.77819824,1,1,1,1,1,0,0,0,iy
411.049102783,1743.65490723,1,1,1,1,1,0,0,0,iy
411.180541992,1650.6796875,1,1,1,1,1,0,0,0,iy
411.272460938,2379.07666016,1,1,1,1,1,0,0,0,iy
411.655181885,1794.05236816,1,1,1,1,1,0,0,0,iy
411.92590332,2238.92382812,1,1,1,1,1,0,0,0,iy
412.079956055,1788.6394043,1,1,1,1,1,0,0,0,iy
412.254425049,2514.3996582,1,1,1,1,1,0,0,0,iy
412.269287109,2235.13793945,1,1,1,1,1,0,0,0,iy
412.42956543,1984.6496582,1,1,1,1,1,0,0,0,iy
412.498321533,2263.66723633,1,1,1,1,1,0,0,0,iy
413.002471924,2565.97998047,1,1,1,1,1,0,0,0,iy
413.187347412,1842.59411621,1,1,1,1,1,0,0,0,iy
413.240203857,2421.79614258,1,1,1,1,1,0,0,0,iy
413.505187988,2224.98120117,1,1,1,1,1,0,0,0,iy
414.173828125,2339.86523438,1,1,1,1,1,0,0,0,iy
414.334381104,2172.52954102,1,1,1,1,1,0,0,0,iy
414.832580566,2021.84387207,1,1,1,1,1,0,0,0,iy
414.901306152,2071.00952148,1,1,1,1,1,0,0,0,iy
415.449890137,2109.91748047,1,1,1,1,1,0,0,0,iy
415.664886475,2465.62792969,1,1,1,1,1,0,0,0,iy
415.703796387,1944.97875977,1,1,1,1,1,0,0,0,iy
415.850158691,1710.61376953,1,1,1,1,1,0,0,0,iy
416.048126221,2316.71362305,1,1,1,1,1,0,0,0,iy
416.376068115,2086.87402344,1,1,1,1,1,0,0,0,iy
416.406158447,2219.76879883,1,1,1,1,1,0,0,0,iy
416.547241211,2158.51416016,1,1,1,1,1,0,0,0,iy
416.707458496,2045.26855469,1,1,1,1,1,0,0,0,iy
416.734924316,1522.28271484,1,1,1,1,1,0,0,0,iy
416.82043457,1572.27722168,1,1,1,1,1,0,0,0,iy
416.844848633,1795.19665527,1,1,1,1,1,0,0,0,iy
417.475708008,2337.60449219,1,1,1,1,1,0,0,0,iy
417.835144043,2422.88574219,1,1,1,1,1,0,0,0,iy
417.975646973,2163.43994141,1,1,1,1,1,0,0,0,iy
418.258026123,2500.26977539,1,1,1,1,1,0,0,0,iy
418.369384766,2357.77099609,1,1,1,1,1,0,0,0,iy
418.759490967,2535.28686523,1,1,1,1,1,0,0,0,iy
419.525787354,2190.29174805,1,1,1,1,1,0,0,0,iy
419.664672852,2460.70117188,1,1,1,1,1,0,0,0,iy
419.741394043,2466.92407227,1,1,1,1,1,0,0,0,iy
419.751190186,2194.09912109,1,1,1,1,1,0,0,0,iy
419.901519775,2507.74853516,1,1,1,1,1,0,0,0,iy
420.182434082,2521.7277832,1,1,1,1,1,0,0,0,iy
420.226226807,2369.05322266,1,1,1,1,1,0,0,0,iy
420.358215332,2307.04663086,1,1,1,1,1,0,0,0,iy
420.683258057,2054.95214844,1,1,1,1,1,0,0,0,iy
420.703155518,2481.64306641,1,1,1,1,1,0,0,0,iy
421.081970215,1529.55126953,1,1,1,1,1,0,0,0,iy
421.129211426,2278.76049805,1,1,1,1,1,0,0,0,iy
421.417327881,2482.67871094,1,1,1,1,1,0,0,0,iy
421.437072754,2059.9519043,1,1,1,1,1,0,0,0,iy
421.938323975,1850.64013672,1,1,1,1,1,0,0,0,iy
421.944549561,2343.71313477,1,1,1,1,1,0,0,0,iy
421.947814941,2525.54492188,1,1,1,1,1,0,0,0,iy
422.066070557,2398.57519531,1,1,1,1,1,0,0,0,iy
422.16116333,2274.34179688,1,1,1,1,1,0,0,0,iy
422.165313721,2289.76489258,1,1,1,1,1,0,0,0,iy
422.640838623,1604.82299805,1,1,1,1,1,0,0,0,iy
422.856933594,2403.15771484,1,1,1,1,1,0,0,0,iy
423.84362793,1699.66772461,1,1,1,1,1,0,0,0,iy
423.955169678,1705.00537109,1,1,1,1,1,0,0,0,iy
424.250244141,2445.81445312,1,1,1,1,1,0,0,0,iy
424.334625244,2490.39428711,1,1,1,1,1,0,0,0,iy
424.407562256,2059.54614258,1,1,1,1,1,0,0,0,iy
424.568786621,1917.3684082,1,1,1,1,1,0,0,0,iy
424.659301758,2070.76831055,1,1,1,1,1,0,0,0,iy
424.796844482,2473.32373047,1,1,1,1,1,0,0,0,iy
425.154327393,1878.16711426,1,1,1,1,1,0,0,0,iy
425.177185059,2108.05200195,1,1,1,1,1,0,0,0,iy
425.250488281,2251.4765625,1,1,1,1,1,0,0,0,iy
425.285522461,1890.87988281,1,1,1,1,1,0,0,0,iy
425.294464111,1626.24316406,1,1,1,1,1,0,0,0,iy
425.310821533,2264.38256836,1,1,1,1,1,0,0,0,iy
426.039428711,2270.89916992,1,1,1,1,1,0,0,0,iy
